,KHIPU_ID,CREATED_BY,CREATED_ON,CHANGED_BY,CHANGED_ON,NOTES,plainnotes
507,1000086,cbrezine,2004-03-25 20:20:58,,0000-00-00 00:00:00,(Ascher #5)  The last value in group 1 is the sum of 3 other values in the group:  P17 = P11 + P13 + P16 (where the numerals are to be read as subscripts--cjb).,(Ascher #5)  The last value in group 1 is the sum of 3 other values in the group:  P17 = P11 + P13 + P16 (where the numerals are to be read as subscripts--cjb).
508,1000086,cbrezine,2004-03-25 20:22:34,,0000-00-00 00:00:00,"(Ascher #6) a.  Two pairs of values in  group 1 have the same sum.  In both pairs, the values are 3 positions apart.  P11 + P14 = P13 + P16.  b)  With a discrepancy of 1, the sum is the same for a pair of values in corresponding positions in both groups.  P13 + P16 ~ P23 + P26 (again numerals to be read as subscripts--cjb)","(Ascher #6) a.  Two pairs of values in  group 1 have the same sum.  In both pairs, the values are 3 positions apart.  P11 + P14 = P13 + P16.  b)  With a discrepancy of 1, the sum is the same for a pair of values in corresponding positions in both groups.  P13 + P16 ~ P23 + P26 (again numerals to be read as subscripts--cjb)"
509,1000237,leah,2004-03-26 21:55:17,,0000-00-00 00:00:00,1. A fragment of a pendant of color LB:BY with a cluster of 5L knots is retied to the main cord.  It may have been the continuation of broken pendant 79.,1. A fragment of a pendant of color LB:BY with a cluster of 5L knots is retied to the main cord.  It may have been the continuation of broken pendant 79.
510,1000237,leah,2004-03-26 21:56:05,,0000-00-00 00:00:00,"2. The quipu can be viewed as 3 parts: Part I, pendants 1-36; Part II, pendants 37-51; Part III, pendants 52-79.","2. The quipu can be viewed as 3 parts: Part I, pendants 1-36; Part II, pendants 37-51; Part III, pendants 52-79."
511,1000237,leah,2004-04-06 19:08:58,,0000-00-00 00:00:00,"(i) In Part I there are 3 sequences of BY, BY, LA: (7-10), (21-23), (29-31).  The latter two also have the same color pattern of subsidiaries.  The value 8 appears on 3 pendants always colored BY with an LB:BY subsidiary.  The value 8 appears twice on subsidiaries and in each case is colored LB:LA, preceded by a 1 on a subsidiary color BY:LA, and suspended from a blank BY.",
512,1000238,leah,2004-04-14 19:03:47,,0000-00-00 00:00:00,1.) Pendant cord thickness ranges from 0.10 to 0.18.,1.) Pendant cord thickness ranges from 0.10 to 0.18.
513,1000239,leah,2004-04-30 19:07:50,,0000-00-00 00:00:00,1. Pendant 21 has its 6 subsidiaries attached through the doubled end.  The string is tied in a single knot about the primary cord.  Measurements are taken from the doubled end up to the knotted end.  See Urton's notes for picture.,1. Pendant 21 has its 6 subsidiaries attached through the doubled end.  The string is tied in a single knot about the primary cord.  Measurements are taken from the doubled end up to the knotted end.  See Urton's notes for picture.
514,1000242,cbrezine,2004-08-12 17:56:11,,0000-00-00 00:00:00,"Studied July 2, 2004 by Urton and Brezine",
515,1000243,cbrezine,2004-08-12 18:37:32,,0000-00-00 00:00:00,Khipu was rolled in a Z spiral.  ,Khipu was rolled in a Z spiral.  
516,1000243,cbrezine,2004-08-12 18:37:47,,0000-00-00 00:00:00,Examined by Urton and Brezine July 3 2004.,Examined by Urton and Brezine July 3 2004.
517,1000245,cbrezine,2004-08-13 14:12:04,,0000-00-00 00:00:00,"With doubled end on the left and pendants facing away from viewer, khipu was rolled up left to right, making an S spiral bundle.  ","With doubled end on the left and pendants facing away from viewer, khipu was rolled up left to right, making an S spiral bundle.  "
518,1000245,cbrezine,2004-08-13 14:12:18,,0000-00-00 00:00:00,Examined by Urton and Brezine July 5 2004.,Examined by Urton and Brezine July 5 2004.
519,1000245,cbrezine,2004-08-13 15:05:39,,0000-00-00 00:00:00,"Cord construction is clear at the ends of some raveled cords.  Eg, 2 ply cords of blue, lt brown, and white make up one cord component, which is doubled and plied into final cord. ","Cord construction is clear at the ends of some raveled cords.  Eg, 2 ply cords of blue, lt brown, and white make up one cord component, which is doubled and plied into final cord. "
520,1000246,cbrezine,2004-08-13 15:07:44,,0000-00-00 00:00:00,Examined by Urton and Brezine July 1 2004.,Examined by Urton and Brezine July 1 2004.
521,1000246,cbrezine,2004-08-13 15:08:28,,0000-00-00 00:00:00,"With pendants facing away from viewer, #1c's spiral unrolls from right to left, #1's from left to right. ","With pendants facing away from viewer, #1c's spiral unrolls from right to left, #1's from left to right. "
522,1000246,cbrezine,2004-08-13 15:11:24,,0000-00-00 00:00:00,The khipu is read from the knot which is at the inside of the spiral when the khipu is rolled up. ,The khipu is read from the knot which is at the inside of the spiral when the khipu is rolled up. 
523,1000247,cbrezine,2004-08-13 18:05:01,,0000-00-00 00:00:00,Examined by Urton and Brezine July 2 2004,Examined by Urton and Brezine July 2 2004
524,1000247,cbrezine,2004-08-13 18:05:37,,0000-00-00 00:00:00,"With the pendants facing away from viewer, khipu bundle unwraps left to right.  ","With the pendants facing away from viewer, khipu bundle unwraps left to right.  "
525,1000247,cbrezine,2004-08-13 18:06:05,,0000-00-00 00:00:00,"There are no knots on this khipu, but at level 15 - 17 cm from primary cord there are indications on some strings that knots were untied. ","There are no knots on this khipu, but at level 15 - 17 cm from primary cord there are indications on some strings that knots were untied. "
526,1000247,cbrezine,2004-08-13 18:22:35,,0000-00-00 00:00:00,There are notations on the original notes about the position of untied knots. ,There are notations on the original notes about the position of untied knots. 
527,1000248,cbrezine,2004-08-13 18:24:01,,0000-00-00 00:00:00,Examined by Urton and Brezine July 2 2004.,Examined by Urton and Brezine July 2 2004.
528,1000248,cbrezine,2004-08-13 18:24:45,,0000-00-00 00:00:00,"with pendants facing away from viewer, spiral rolls up from right to left.  Z-spiral bundle.  ","with pendants facing away from viewer, spiral rolls up from right to left.  Z-spiral bundle.  "
529,1000249,cbrezine,2004-08-13 19:30:54,,0000-00-00 00:00:00,Examined by Urton and Brezine July 6 2004,
530,1000249,cbrezine,2004-08-13 19:31:39,,0000-00-00 00:00:00,"With pendants facing away from viewer, khipu rolls up from right to left; Z-spiral bundle. ","With pendants facing away from viewer, khipu rolls up from right to left; Z-spiral bundle. "
531,1000250,cbrezine,2004-08-18 18:28:50,,0000-00-00 00:00:00,Examined by Urton and Brezine July 8 2004,Examined by Urton and Brezine July 8 2004
532,1000250,cbrezine,2004-08-18 18:29:17,,0000-00-00 00:00:00,The primary cord is broken at both ends; khipu is probably incomplete.  There are markers of thread wrapping around primary cord. ,The primary cord is broken at both ends; khipu is probably incomplete.  There are markers of thread wrapping around primary cord. 
533,1000251,cbrezine,2004-08-19 16:03:11,,0000-00-00 00:00:00,Examined by Urton and Brezine July 2 2004,Examined by Urton and Brezine July 2 2004
534,1000252,cbrezine,2004-08-19 19:40:19,,0000-00-00 00:00:00,"Examined by Urton and Brezine on July 7, 2004 (Urton's birthday)","Examined by Urton and Brezine on July 7, 2004 (Urton's birthday)"
535,1000253,cbrezine,2004-08-19 19:56:47,,0000-00-00 00:00:00,Examined by Urton and Brezine July 7 2004,Examined by Urton and Brezine July 7 2004
536,1000254,cbrezine,2004-08-19 20:17:28,,0000-00-00 00:00:00,Examined by Urton and Brezine July 7 2004,Examined by Urton and Brezine July 7 2004
537,1000255,cbrezine,2004-08-19 20:33:15,,0000-00-00 00:00:00,Examined by Urton and Brezine July 7 2004,Examined by Urton and Brezine July 7 2004
538,1000256,cbrezine,2004-08-20 13:43:06,,0000-00-00 00:00:00,Examined by Urton and Brezine July 8 2004,Examined by Urton and Brezine July 8 2004
539,1000256,cbrezine,2004-08-20 13:44:02,,0000-00-00 00:00:00,"Wrapped loosely in spiral.  Doubled end inside.  With pendants facing away, spiral rolls up from right to left: Z","Wrapped loosely in spiral.  Doubled end inside.  With pendants facing away, spiral rolls up from right to left: Z"
540,1000257,cbrezine,2004-08-20 13:58:54,,0000-00-00 00:00:00,Examined by Urton and Brezine July 8 2004,Examined by Urton and Brezine July 8 2004
541,1000257,cbrezine,2004-08-20 13:59:17,,0000-00-00 00:00:00,"With pendants facing away, doubled end on right, khipu rolls up from right to left: Z","With pendants facing away, doubled end on right, khipu rolls up from right to left: Z"
542,1000258,cbrezine,2004-08-20 14:11:02,,0000-00-00 00:00:00,Examined by Urton and Brezine July 8 2004,Examined by Urton and Brezine July 8 2004
543,1000258,cbrezine,2004-08-20 14:11:46,,0000-00-00 00:00:00,"When khipu is unrolled, pendants facing away, doubled end (center of spiral) is on left.  Rolls up left to right: S","When khipu is unrolled, pendants facing away, doubled end (center of spiral) is on left.  Rolls up left to right: S"
544,1000259,cbrezine,2004-08-20 14:36:28,,0000-00-00 00:00:00,This khipu is on display in the museum,This khipu is on display in the museum
545,1000259,cbrezine,2004-08-20 14:36:48,,0000-00-00 00:00:00,Examined by Urton and Brezine July 5 2004,Examined by Urton and Brezine July 5 2004
546,1000260,cbrezine,2004-08-20 20:20:13,,0000-00-00 00:00:00,Examined by Urton and Brezine July 7 2004,Examined by Urton and Brezine July 7 2004
547,1000260,cbrezine,2004-08-23 14:28:13,,0000-00-00 00:00:00,UR66 and UR67 were wrapped together.  They have matching numeric sequences. ,UR66 and UR67 were wrapped together.  They have matching numeric sequences. 
548,1000261,cbrezine,2004-08-23 18:09:03,,0000-00-00 00:00:00,Examined by Urton and Brezine July 3 2004,Examined by Urton and Brezine July 3 2004
549,1000261,cbrezine,2004-08-23 18:10:05,,0000-00-00 00:00:00,"UR66 was rolled together with UR67.  Pendants facing away, khipus unroll so that doubled end of primary cords are on the left; 66 is on top.  Roll up left to right, S spiral. ","UR66 was rolled together with UR67.  Pendants facing away, khipus unroll so that doubled end of primary cords are on the left; 66 is on top.  Roll up left to right, S spiral. "
550,1000262,cbrezine,2004-08-23 18:46:32,,0000-00-00 00:00:00,"Examined by Urton and Brezine July 5, 2004","Examined by Urton and Brezine July 5, 2004"
551,1000262,cbrezine,2004-08-23 18:47:57,,0000-00-00 00:00:00,"This khipu is on display in the museum, stitched in its spiral bundle to a cloth backing.  The tag on the back of the mount says ""2"".  The khipu matches Mackey's #2.  ","This khipu is on display in the museum, stitched in its spiral bundle to a cloth backing.  The tag on the back of the mount says ""2"".  The khipu matches Mackey's #2.  "
552,1000263,cbrezine,2004-08-23 20:06:22,,0000-00-00 00:00:00,Examined by Urton and Brezine July 1 2004,Examined by Urton and Brezine July 1 2004
553,1000264,cbrezine,2004-08-24 13:24:16,,0000-00-00 00:00:00,Examined by Urton and Brezine June 30 2004,Examined by Urton and Brezine June 30 2004
554,1000264,cbrezine,2004-08-24 13:27:21,,0000-00-00 00:00:00,"1.  Khipu was wrapped tightly in spiral fashion.  Primary cord wrapped around bundle several times, fastened by slipping end of pcord through last wrap.  Reading done on side of khipu that would face interior of spiral, starting from the end of the pcord which would be at the center of the spiral. ","1.  Khipu was wrapped tightly in spiral fashion.  Primary cord wrapped around bundle several times, fastened by slipping end of pcord through last wrap.  Reading done on side of khipu that would face interior of spiral, starting from the end of the pcord which would be at the center of the spiral. "
